"name";"mz";"mzmin";"mzmax";"rt";"rtmin";"rtmax";"npeaks";"C";"CH";"Control";"H";"N";"NH";"QC";"28V";"29V";"33V";"34V";"35H";"35V";"48H";"48V";"95V";"96H";"96V";"97H";"97V";"98H";"98V";"81H";"81V";"82V";"83H";"84H";"86H";"86V";"87H";"87V";"89H-1";"89V-3";"89V-4";"90H";"90V";"91H";"92H";"93V";"94H";"94V";"100V";"99H";"99V";"101H";"101V";"74H";"75H";"75V";"76H";"76V";"36V";"37V";"38H";"39H";"41H";"41V";"42H";"42V";"43H";"43V";"44H";"44V";"45V";"46H";"46V";"63H";"63V";"66V";"67H";"69H";"69V";"71V";"72H";"72V";"77H";"77V";"78H";"78V";"79H";"79V";"80H";"80V";"QC1-1_1";"QC1-1_2";"QC1-3_1";"QC1-3_2";"QC1";"QC10";"QC11";"QC12";"QC13";"QC14";"QC15";"QC2";"QC3";"QC4";"QC5";"QC6";"QC7";"QC8";"QC9";"isotopes";"adduct";"pcgroup";"rsdqc"
"279";"M151T61";151.031143675221;151.026073510038;151.045885389821;61.0679969596863;30.391001701355;104.623997211456;203;15;19;3;7;15;17;19;349061.611915863;245049.681994025;376766.566358042;523923.070345274;163856.08641785;361699.010697717;64450.4841725918;451564.913834155;143140.250621806;136316.070383496;113013.839484309;187427.530575136;242295.137348268;97283.7255543228;481419.3192152;106759.356208198;116146.808616508;220792.31751722;177236.527221897;191441.484446497;160698.295390231;158130.599133475;194848.63411973;196878.481792064;145410.329366033;98421.9932670204;232282.541752338;96895.0219914934;131330.563407563;45992.7921519107;88400.7983592908;188192.606851458;130810.271193795;144739.32913577;108050.074436486;105277.987280688;100393.217677071;107783.676172295;197607.38830122;157329.591943821;105319.049655638;114991.317799869;129567.18011882;185038.127828224;215409.55172115;176619.858366479;245034.390799672;116195.443482315;224324.353118868;205655.686499566;60783.0944679978;183062.465198862;295619.859991641;248165.181283799;191414.366245881;260865.244269475;418792.605248835;205628.464010856;206687.910188971;176651.871454111;166842.019543046;318691.720430709;375396.835291061;363141.651306817;64217.2588168422;123015.471560948;322197.831709605;410736.971703735;139518.552767576;272667.845016742;115646.845987358;83902.8437558649;135446.621408233;230430.590552929;93452.1130400547;62714.9316936077;158266.803444235;101588.010708859;66004.4626773588;54589.7379885921;215887.472737443;129880.407515308;127515.530894545;127321.230687744;125500.501431696;125548.279918424;126179.7960065;136621.853588694;131253.579205062;135076.453935629;133942.588895147;132482.627957004;132191.231321197;129877.901677976;122592.466215524;"";"[M+H-CO]+ 178.019";"12";0.166838386145927
"280";"M151T660";151.048074761989;151.046633408142;151.049983478308;660.431987304687;659.137978973389;661.810003204346;93;15;18;3;7;14;17;19;26666.4563196231;13975.3510336251;31384.5895238988;31942.9284814042;8337.92995083149;17768.0726378349;5178.69724548593;23999.2268263436;15372.0239761945;28548.8793445235;17083.3902188635;25121.6840968381;17733.7787031453;4455.9517675583;41558.046307011;18403.527928721;23206.3225101493;28637.1939886342;2451.01315978595;30241.1292242771;25497.4488793551;14068.2687908782;31338.9429552077;28933.2522938495;24027.3746993707;24308.5990835244;26897.7393307143;14519.4970589188;17779.3724717007;4205.5866447804;8039.2883216163;32789.8310706489;18478.4627650893;18898.3551598499;29306.7697967532;22880.4483993521;15622.9872574206;16614.8484053998;26839.5503247945;24595.0084206539;29556.2482077713;8381.25024404777;24021.1980338861;31526.7032085695;23649.2038731999;33429.666268711;29789.5681359509;16919.336346291;26428.2296488211;18219.079661211;38805.5523249676;17709.3412238191;21770.6716678662;21612.0531409449;26416.754860466;33375.8336654398;1735.23749371173;24191.4371141297;23009.213739672;28528.9210902055;28477.1488356521;35226.3227790274;18672.4152618386;18557.7617773702;1394.7058057756;26649.7827672653;35232.7041793897;29296.9499628796;22818.3119743976;12243.098022248;27933.2768161362;8235.13271421572;18254.7143736424;28771.3404217108;16573.345156757;12961.0408667065;16923.3412842297;12154.2640916477;8726.27985660068;5094.32910395444;18193.0086882265;17432.0870402213;15396.9391195418;16536.3345535403;16694.5155150263;16824.5723856316;16008.759612285;20184.2575550281;20553.7223037447;21862.474108755;19298.4661893481;18531.2733928292;19875.0430365265;17170.4174145734;15796.3516668948;"";"[M+H-H2O]+ 168.051";"83";0.108519472366132
"281";"M151T36";151.111865815939;151.095985186792;151.114501627512;35.9839996433258;4.92700013279915;49.3939994716644;105;15;19;3;7;15;17;19;120180.18561192;47240.7223385627;57982.8556664144;61983.2738527187;78839.7792842839;69861.7488345951;74446.302339573;58305.3109557675;83021.5224624037;46510.2463751106;43159.8091673694;39964.2156837643;82781.7963457618;63151.9148881006;56316.6009926083;117963.670781188;62546.1574931453;29120.8701217793;45863.3194607484;100732.45311219;82430.4718432722;50131.9176115126;75403.4225664408;43094.2726744521;60824.4294007537;73374.7367614983;90866.5539778186;71429.1338466831;131208.909411506;323642.037042809;53077.6638919205;70286.5682848917;53766.4593014954;48010.4871258952;46746.0726831251;83781.2587996878;81800.7937917786;58570.7823154833;44588.4649657189;57632.1039537219;59034.9294784444;59167.1328579262;103556.88975159;49929.0442257506;53464.182752376;83945.2517472128;59522.6828636952;54170.3545749173;54520.6435334696;51916.5401341409;76966.1751224725;111967.613049728;75403.2257742096;73989.7025388396;50094.7081950228;69997.1858603955;79397.6626187609;61299.2863655553;69314.1065843562;46221.2049656354;58344.0980258632;54151.4038873692;41207.8577824423;60171.051898964;115176.170783164;57861.6389200403;37886.2788729361;31856.2512259058;121562.798873382;54063.4712256835;165156.228801009;80966.3456197326;69176.353200747;59615.8122761879;99670.8364861034;64955.6949473687;56095.8078383411;52577.6133910923;47435.5267035553;43305.9191629164;52179.8157594077;39742.1821199486;42176.1972178278;76038.7411527587;93112.915397191;58387.0052386624;39364.296296247;41704.3502177841;44271.377809078;37432.9108375374;31455.1045740817;95776.7568163115;48140.165631558;47955.5942756789;76712.9932712165;"";"";"18";0.374827795208915
"282";"M151T35";151.148035427606;151.147472686048;151.156127485063;34.6080000972748;22.3429994630814;64.2479968070984;97;15;19;3;7;15;17;19;48665.5188749937;58276.6471666653;59607.2536982407;33036.8215132891;80764.5573533679;44014.6096844369;50290.8083366165;44031.5934305147;54526.5706110176;57578.2621778344;52206.3587545218;44752.1439363095;33286.8291544502;44211.0770186906;30327.0350344714;37431.9021365796;57819.3646338228;30973.7954684121;50654.6099268431;47928.0853648979;44585.1717238336;60474.9309896371;39779.4650404299;57872.6488840126;22404.824723157;50915.1396674099;32039.3456787679;42185.0780212303;34897.7194715815;59243.6059046751;42469.8395606123;57986.5489933196;48739.0812819759;39361.3547392619;55750.6619927265;55225.318592313;68640.1624876029;45440.2097379832;28871.9436590175;57920.6768161796;55087.4523951368;49867.5156581612;44304.3726150671;42057.4672785533;61440.7444530413;44331.9304753942;54563.7535191418;48217.9524346867;39631.3955345405;39826.4603729153;35041.8238394494;37568.7573564592;47009.0063356604;52683.6997402173;39356.6716933558;53420.3117351816;57144.5322269872;50069.7738075525;27547.2364052299;37137.4987346819;57086.7476897643;43795.4750652431;44730.0027525725;50944.6788157523;90409.7240523896;62323.8870901361;40766.1473507872;40573.3833802309;37415.955848629;46224.3583590344;93706.8196054815;77469.3318902094;44727.4467321066;43339.4704800786;59489.1508052101;55677.7623651442;75417.1680988208;79539.5879781456;64913.4458361913;60982.6964989626;46738.3721090082;52681.7658659953;50749.9685042175;51012.5835888775;52866.8757637202;54442.2196452434;52054.2287041116;48473.9964808718;48892.1581548086;48603.6474112394;47801.2615956066;52126.2422341793;49744.0118604526;52247.3354069337;53950.0571479967;"";"[M+H-CO2-C3H6]+ 236.178";"2";0.0461256523128795
"283";"M152T645";151.951345343796;151.948317747423;151.954939591181;645.02697555542;642.890005340576;647.496004943848;70;11;11;3;6;11;12;16;1948.64746808406;1858.10169341163;2548.89988028005;1555.23998964809;965.978198754822;1267.65866331174;1387.14717548596;1680.30392346665;1610.07740343882;2211.80322158956;1485.36155940246;1307.75036876103;847.447023004922;3088.52531303354;2176.38456810881;727.528587308158;1766.53849497545;1919.07354299834;1783.0085817983;2077.78541949036;2262.36311165579;992.660535897846;1858.06970111234;2081.15986274066;787.999033882632;1721.23021291767;1521.71501888519;1226.93565986759;1279.95608652237;1924.40641989644;1636.55284179266;1325.37836799059;2327.70786235748;2680.48351915923;902.514786072048;2240.86571015909;2594.10734471155;2002.94112587724;709.309238564561;748.288683711372;1583.3755008967;2371.39745029551;1256.71657469881;728.150212476778;1495.21503914339;1239.72840217141;1581.94925930233;1826.84496231043;1255.09555482287;1820.81697226757;1821.06958125949;1547.70681990264;1903.85748570183;1217.30366930563;1932.64516917999;2607.27423250988;1733.92904384076;937.432124643768;741.893532249245;878.649123120349;1460.52317989619;1920.69205483245;1327.60878996258;3093.5260505633;1994.21392636416;2631.47199802019;1065.54998835413;1079.51162958901;2239.8600025226;1554.62431596605;1570.8505903866;1697.88090130026;1826.51706256692;763.649495123505;1625.00528063287;1319.13035612146;1242.88115458145;1298.12295573172;900.912121528421;1656.48256296813;1385.91982010144;1645.97243596821;2087.33363226772;2074.54609882082;3156.4753590634;2584.37699704089;1967.83775067998;1352.364803797;817.333208670246;686.416673697399;2004.98619123898;1768.90612380643;1533.7206449003;1850.20001269494;1907.16619448144;"";"";"438";0.346286792257317
"284";"M152T628";152.022180809424;152.020374659503;152.023244323261;628.241002349853;626.988013153076;630.171990966797;95;15;19;3;7;15;17;19;13224.0712467598;15232.5607214896;12186.4051873115;11731.0630639798;12813.6838688025;7642.42873738911;17476.3031431464;10683.3032854308;9947.16075842089;10832.0922074618;9027.14549649071;6811.39314314403;7517.09560033911;21404.5225755633;16938.5786139096;10804.9138138386;14072.9468544947;9257.74534221877;4493.46975274842;16884.2498523181;10503.6504414231;11709.8794660617;12740.3411736917;12723.6878885967;12089.9280172328;9247.56509080962;11901.4794815608;12234.7999517221;9481.8167454777;7073.40400792648;11391.2114272185;12750.1317613752;6122.42053715554;14793.1046082563;7794.41648835395;12603.3633224552;3365.18659232063;4618.73970402308;9375.02281938476;10758.437470008;14527.4727511354;8837.3557032225;8881.46344418078;9720.43480742249;7615.60081768642;11970.8001045759;13124.8371132431;14931.9923824291;13319.8679472684;9902.29510067861;13277.8065183628;8928.60410684316;14303.0098231341;8317.61315419197;12160.3901643904;13100.5291205065;3535.94276496686;12408.7133847304;11877.3897572327;6640.62171270195;6135.90238845257;14183.7409332782;3949.68582937357;11781.6401262764;3094.36257498972;9829.68369838807;9687.0982590907;10092.9771354848;11094.2669508969;11108.1373686929;12079.6986496959;6042.94839063526;9784.85611361427;8044.4608357197;10010.8209265579;13301.3678355228;12699.6861045355;10559.5514789724;9808.61422259794;8015.71123012069;9355.46885046589;11064.3547033705;11009.1913323646;10240.2497669416;11487.4385274053;10480.1705471986;11380.659529475;10712.3083885416;10174.427863785;11630.5797069173;10746.6819471746;9906.07721023479;10679.5802909857;10995.4667171595;10291.0596173932;"";"";"19";0.0581736440943691
"285";"M152T54";152.027005471669;152.017022300931;152.034943505585;53.7959999084473;32.8759996604919;106.617997665405;187;15;19;3;7;15;17;19;39135.2134534315;62336.6814700029;251504.333894635;451848.72214362;22796.2721085187;363011.17185055;10138.8048382879;357980.328839048;16582.2062150689;83306.6537952718;328285.62589611;270886.245661418;72104.380789683;26447.3760533932;387718.645773415;184007.113453996;137679.91283823;13405.5409358535;214153.235968206;84580.7381461622;77944.9091454985;155548.081522705;278876.839211091;102067.136057069;199283.074866097;39750.5961961266;16986.4831975395;48658.9670714179;308550.60551071;25904.2046554051;28103.9288975702;122899.830038915;111356.7960063;221758.059948215;85553.378172946;195667.961033597;70422.154037305;386510.016344132;96667.1860519075;67716.325670389;24140.2415000849;109504.206912872;39212.8227784938;225977.307163198;334073.382854416;196217.35780918;42759.1438579943;320963.192040802;128767.165672466;64060.56928966;14864.7589987598;186082.542098126;46038.3836240192;25465.7167102142;239125.537370036;64713.0048648577;250099.88175458;99081.0144085078;34939.4878828643;61203.8774337575;115597.950461881;52203.1110390268;234497.703844879;200556.909233417;1949.03739578044;211080.613717283;165554.105411329;84540.7585364887;184365.377570952;204151.393788178;308508.426295658;24014.9550854926;44392.8882982119;37268.8745326631;33313.0243113906;11826.7920340102;115308.105511043;158053.456677186;73524.4976309629;89430.776686907;203073.53977098;197266.877916485;196526.785895675;198434.944643869;195659.765136307;199342.862697439;202126.07427759;200539.571167609;208407.570814088;207254.852041602;204604.998744202;203904.028418441;205338.824711608;197685.761637456;199150.944177792;"";"[M+H-C5H8]+ 219.083";"4";0.0199154536049873
"286";"M152T660";152.032165589619;152.030800706847;152.032857608015;660.432992553711;659.137978973389;661.700019836426;88;14;17;3;7;13;16;18;10670.0042455501;3948.00215680521;13213.2100625114;14350.8134108498;4363.24130622863;6792.8994496826;1622.27697857866;10178.6869024546;6014.77840262235;11592.1597113673;6840.32494049181;9838.29712334399;7051.07577224089;4039.25460410957;17402.9468640434;7109.35086438715;8227.36924975953;12437.1442552656;1508.85499721052;11775.9229138627;10928.3599897684;5443.92151153333;13225.0578963715;12169.4871214723;9048.31782100248;10433.3650758545;11033.4731148225;5474.18851146397;7125.70855849673;2798.7616885058;2479.95742399836;14746.6111676245;8019.49659092857;7875.06705908409;10515.9901731065;6874.24292637139;6404.18679213827;6630.7768705656;11797.0718170391;10083.7955185843;11301.5460312238;3617.02688390356;10588.3906141482;12000.6490457322;9651.72790624924;13561.0854207662;10854.0054220882;5416.39838763822;10950.4755174932;7376.38613258972;16108.4808435442;8042.13858848799;8352.05474479242;8191.22853055822;11760.4675925384;14113.4007017892;854.806759558991;10971.7249075219;9576.31031599281;11595.372884098;12258.9609628796;15215.3738674603;6533.1568140016;7541.2664717705;1504.70157339809;11064.2485372693;13450.3643836129;10977.1827513289;9098.20583386932;4890.18258801398;12102.9552990275;3120.35907116854;8801.94720619518;11996.9751341729;7047.32342578568;5871.02672549671;5075.81076488723;5233.53179601118;3365.00653180461;2458.86107464812;7808.01828049593;6857.14684709571;6665.34022041147;7315.43467921319;6500.54904220246;7368.72163144143;7349.76861192926;7895.51246288902;8325.28196652795;7933.89525693074;7605.98330858313;5764.71604915309;8223.00722765784;8349.7982276752;6483.29921756854;"";"[M+H-NH3]+ 168.051";"83";0.104718038868283
"287";"M152T33";152.062541362826;152.059037533357;152.065305848705;33.2549983024597;9.89400035619736;61.3569991970062;169;15;19;3;7;15;17;19;144474.917867568;37035.8625381511;56216.7385744892;445537.279161655;93911.9617302408;117942.642784129;96747.6802330188;121330.447720928;204586.290345975;111833.747368397;93765.8581943752;107154.67273921;107899.398220684;41905.245766088;103558.717996397;114712.419918202;85296.1643818881;60846.7575941321;81720.1788071233;26096.72362686;125185.133340368;213888.857342713;87741.7954106516;55437.1707774248;95786.1048645592;120000.183163284;105803.758548786;111013.84449896;101879.87053094;37654.6771007525;72941.6321530299;93442.5277443152;55239.4670538026;53124.117194392;113173.67976941;48750.4784727325;56705.7481446224;63664.6458706201;135821.137267096;106964.038818679;112944.500019499;35070.8125774057;112001.04838439;102074.275279872;113636.637524938;207596.622074342;99135.9829149409;57658.0226524677;98850.6425300377;70583.8623126166;90919.2124408825;137125.434274402;83272.9461660522;189788.565839233;92842.0185620306;89583.52954543;223790.614035718;152679.936952852;115043.122106027;115053.283697521;164343.623735487;86453.1620588286;101204.793954522;49765.5789145255;192371.400871844;75670.9825558788;113614.497054177;162733.537877636;245787.229792657;234698.690392512;89675.6209556748;58531.9867883708;126660.401191936;170834.478808905;108212.797172194;59591.68679427;76290.728473899;135502.713081706;93507.0017100886;125162.095795801;57707.7513527926;40412.7614038194;53266.175377585;41152.7739229571;40864.4893491072;45033.8193339803;46990.4822482982;61272.7882107397;52834.656103412;57123.3034234411;71781.2468964925;56233.9773174957;69319.2031914682;72868.7187771174;57274.8643792676;"";"";"2";0.19695018252581
"288";"M153T62";153.028454547938;153.027253199095;153.036180402262;61.7679969596863;35.9839996433258;79.1860033035278;179;15;19;3;7;15;17;19;111408.4905839;76769.0620126624;144820.729434758;106348.325888072;52599.8899670162;119928.017124815;22863.3369889356;101638.822301907;47279.4920909737;47293.2310866063;36458.2295479708;60474.3590093521;78198.6984574985;32675.7826473939;99217.0806196459;35596.91695084;38624.4442432159;69530.8806080163;58801.0673829396;61656.236011655;50299.630378709;52163.3212036525;62290.2068327197;96031.0713969309;50627.9569487486;39245.5199903649;72253.2220684572;32195.3620492868;44091.2562023709;14412.6360781874;29215.254719991;60904.2050753755;42176.3413875465;47671.2212550046;34714.7966197517;34098.8893638523;31446.7043171448;35731.6207133466;92413.0068348324;49955.385336953;36107.9567656478;24363.1457178586;50965.3774031426;59733.8995123049;68756.3993480614;58769.1725149718;80130.8938649703;37724.0929868511;72078.6890302337;65040.2162061385;19385.6940529522;55883.9875234547;96764.8174145502;79465.5078774076;59546.3003582076;83974.9032824535;133290.825431694;86047.9344592237;65039.1971493452;75752.2005128546;57567.5276437013;102998.481750197;137311.585307787;129058.791881596;21146.2916463862;41003.8461613605;101633.03732834;130994.214566268;45421.2118037817;90012.3591425207;36257.3178713523;25692.8398932868;45442.0927638617;75025.6011121473;31450.297983225;23776.9060480395;34834.5663471624;33759.3274150596;21493.7110043695;18696.3062797674;84964.0823630249;41633.1755043437;43413.6506616881;41891.862809839;42861.8807766662;39905.1586608393;43401.44325468;46169.7580130751;43667.8835613051;44234.5229587498;43544.4692765238;45060.9260342461;41511.4925538759;45481.3177001406;41259.5455060578;"";"[M+H-CH4]+ 168.056";"12";0.237980947542795
"289";"M153T53";153.068560154405;153.065940627506;153.078877499236;53.1769985198975;28.611001701355;138.295006713867;288;15;19;3;7;15;17;19;59715.3796011491;103183.711825918;1004782.9578512;246660.211243213;48712.2427369008;269943.113006961;107320.184577634;257387.075333575;132648.083856047;106050.895669508;162700.933394936;185237.09967198;74268.4306363081;53540.0491221761;377465.279860372;122942.079172023;65253.9878124505;62799.5205527939;97515.1027519527;63356.7866128399;118065.517961511;175631.221783107;529767.858873047;96707.6008607694;148489.246094684;326916.234684616;69060.3960002023;54671.0261812;333269.362218692;25380.7441401052;908542.537625518;95242.6296484136;62824.8222313343;103785.805283651;66641.860788382;90339.2586839874;268956.733831266;176412.720885437;169544.444333198;92484.8410285882;189959.687065061;223774.946711755;44046.6465583502;109554.247209849;142994.017536405;97594.9588516345;33512.1967714296;142824.970902011;95991.7230992198;34975.1872606205;27611.1616886261;138040.329036566;92006.3930353802;44881.0156063461;136039.392174937;166197.274860188;244515.041144599;75668.8154397356;54164.7305120739;179223.947063977;63783.6844783085;137000.03977963;148508.122960553;95157.1559735351;63024.0863724589;102856.673183762;76658.6125446147;547925.651340178;102035.361919233;101133.230713031;180632.566523765;30026.0559651524;34603.9820776934;37403.9602243645;42274.3669105926;20336.7051410676;79395.1808190464;99068.6647701979;74178.1122832125;61700.9758391382;133367.801621353;91419.9603210064;88323.8935235928;90576.8030233189;98262.7466021128;93122.2463469795;136873.793739409;97493.705675947;97284.4554080194;98487.0067808866;98483.2521938101;95803.2062400652;94296.7962280728;96812.6390172762;122372.89510902;"";"";"4";0.150879243529068
"290";"M153T34_1";153.127726210464;153.116282588303;153.134630772567;34.154999961853;5.80400001764297;72.8220007896423;107;15;19;3;7;15;17;19;24305.2632041547;36813.9415512883;43700.179601932;27359.5223206163;43745.1776975672;38294.4746035066;36356.2051010015;42713.1298407661;37318.9066001474;43707.5869908779;29336.6779437044;32804.8631020556;31617.8711712477;25975.3146918288;24891.2671047417;33790.4795095634;37597.0056895389;29029.3656537157;43047.1176583559;32662.7557993205;24008.8004887961;38323.1051102208;29403.6207266651;43862.2331277703;20064.0973113942;38294.7525032472;27923.6317145125;32039.3525132685;24335.0620939405;34863.7717095159;31505.7735235996;35959.8017074423;28375.6488466564;21999.9231173531;46494.9780671094;34291.7328611059;58546.1489137955;20917.6060011606;27131.8165274029;41033.1599998793;39996.4075540506;39966.3399675426;31349.0110189776;24356.2023905613;40117.681825017;34045.0992591902;35833.766878795;26024.1066153628;33536.6926349264;32829.7890134414;26353.4283653058;31419.2351820212;37349.7206327761;40490.4933276298;30540.6415804973;41274.200266339;57636.6261004164;38628.3988918975;24916.8094067512;30653.1291397367;39000.4672476898;34080.2717541457;38868.7283026514;35799.7561407658;63222.1420502062;43063.6849717349;25875.3406118009;29940.9233588927;34891.996068301;36303.1093614109;39856.8374157081;54892.1759420718;32412.1510552249;35216.4552958679;45354.8007506418;30259.3803437938;26119.6692714529;25481.0724221091;24170.4371606;21059.0647294279;23347.0541207285;20589.6617897947;19920.064544293;22484.202276033;22182.9256502043;22305.3430849447;22832.6059226215;27467.6961922875;22726.7739574181;21956.495096271;18091.3511688174;25988.5368603887;25578.8388910814;25907.0750115924;34023.6511823325;"";"[M+H-C5H8O]+ 236.178";"2";0.15968955013463
"291";"M153T34_2";153.163763669985;153.159872923046;153.175858619335;34.0379990100861;30.781999464035;73.5249977111816;79;13;13;3;6;11;14;15;3109.14657612234;7586.61849657111;8024.65556520998;4091.88429139582;8586.04113387698;5053.36927570029;5788.77745704747;5042.85310896545;4118.73966884208;9320.87707644291;3697.37146805307;5634.85313223735;3316.94964133767;5097.4249598186;1530.90687476419;6511.1363422655;5746.60079434226;4221.34047053746;8075.18986368527;2133.97221784277;4582.51304315263;7695.70205242409;5629.99648605311;8801.94954183957;2990.74271962605;6023.36330194057;2579.06657241731;5112.59941523207;3658.08873758382;8274.2355018646;3417.65228802319;5023.57964298333;6253.94964446571;3246.40348462643;10452.5280822947;2758.59240670339;8337.04710833801;3078.7418305595;1407.80308590653;5065.77543613781;6202.31280841305;6075.28831399199;2203.98834190121;3208.01051808133;6912.87211804383;5734.15645662898;5206.70298487186;3880.40007226494;5700.02642426756;5546.02820368368;2887.55707457227;5858.80215514549;4218.55554858066;6302.49639109905;5410.14724878776;5942.90396190129;12507.0480795748;4332.79273560915;2818.45246270701;5017.52332638509;7204.8783070655;5029.14119241353;6208.95941837213;5172.27514264648;4488.79419290321;7078.5952375432;7052.34100141884;6816.38442037219;3360.35367631645;6658.51028095242;6585.98925536646;9731.99596352858;4115.62476945693;4558.82482836697;9060.87923175761;5163.81331816633;3621.32328027068;3044.50297191014;4873.75159551563;4079.32780786954;4317.31193780218;4251.7252999518;4036.42729859423;4760.06415769263;2798.85042533189;4381.58846078487;3461.54615645083;3644.79553060653;4539.53100882925;3187.60406278499;4681.84134934051;4569.61660227546;3685.45075570564;3477.94267391313;4743.53550801836;"";"[M+H-NH3-C2H6]+ 199.235";"2";0.153786246828009
"292";"M154T53";154.024173457179;154.021654262746;154.031298060079;53.1859999084473;49.3920000743866;65.6140009117127;147;13;19;3;7;15;16;19;16150.5747765373;19572.6893241733;78124.9104363874;140264.951308294;6952.09111973551;112291.473698582;1757.35775058932;110314.380129693;5767.75002262831;27983.8692842488;103674.731968173;85395.1209401859;13936.6131568095;8103.37568051413;117906.183532664;55820.8587308222;40597.3167513825;9243.36947158526;70099.3047749162;26043.5158846057;24485.2217811292;39508.5308815471;86934.0367363221;33572.6876634723;64702.1481522375;11921.7540896092;14094.5865388788;14978.6615666549;96986.6041782253;6544.90241677367;8398.86790608053;38431.0973829022;34521.896230554;68387.596551054;25779.1048460737;61147.9862657156;22031.3929255398;120732.570204248;30806.1279385653;21920.4741260579;8122.52823277852;35303.3731495084;11379.4728590787;71609.3918124656;99551.6809555118;58213.9689979514;12676.4601353128;99057.1482619771;38811.3237361798;19736.7432098136;4527.83396199907;60598.6937852591;12406.9191099324;6356.46727348421;76653.9675470992;20128.7172963709;77686.2252779755;32483.4865361413;12857.1218644144;22922.8012339457;36420.0284629199;15563.9242749688;70975.6962191149;63313.6878996192;2768.95231469055;65601.049419468;52439.0987736813;27137.8684489719;58778.1075772917;62411.2327608853;94745.1935252882;6051.71487019667;13705.2964858445;11187.5525288515;9890.97250432872;2850.31866761528;35052.766785058;49263.6562621232;23002.6200942209;28987.8412861831;62475.3915779986;61636.9810509779;58873.066429701;60478.9137637499;62154.9517420415;61685.1458800132;62422.7689686983;64029.1811093486;64381.3023122325;64587.8412033991;62410.0831363845;65403.9110374164;61927.5736891724;65038.3550741484;62131.5013354858;"";"[M+H-C5H8]+ 221.079";"4";0.0283177173680088
"293";"M154T628";154.058875014415;154.058347794481;154.068027119626;628.148520050049;582.933986358643;677.14599029541;98;15;19;3;7;15;16;19;120020.881439039;126742.659439244;83777.6186728374;88561.8392845846;103467.315657712;42914.6694241706;118240.217402786;103037.966119691;55456.41390116;68302.3407954942;45077.8199848924;52779.5363034293;31762.8410463329;173634.680280266;143932.203400456;80057.1116475145;157786.023857679;45233.4881301592;3557.10003157645;165976.52382783;105215.596153715;80756.5078027537;118897.20104422;118323.379155972;93772.3343721841;40797.5939399192;107150.062861188;98721.0015075737;82951.06748042;20748.6349569826;62524.5044643055;115992.10013369;44869.867623695;109220.342304533;72068.8548402257;64902.1265166493;5530.20135344334;9270.89148387898;59191.2408071434;62345.5167390211;139153.121412181;32186.0480529998;66684.4266239938;79964.3037144195;36981.0119326443;114919.423571517;117015.395567762;108705.880905224;105914.088303147;74181.1360706248;107780.4073486;67450.1245126654;134965.214592248;33432.1251441723;128085.131833323;130460.851644329;7139.46028060077;108431.710572655;103752.362090635;45608.089959112;21479.3889370181;112107.061065714;8128.61639407197;63776.164916053;8867.80249537032;146187.520245294;78676.6240691639;82342.7912458797;96759.8797724872;111820.354849699;112116.078719299;16311.1982476935;72504.2033299259;76267.9602554892;84652.9592058836;62909.269264132;82796.8977785676;77662.5235617345;43294.6909750235;41147.4229830724;78353.3509661782;90609.3093876598;92026.6154042742;92630.1136450212;94268.0731410296;88761.9313287548;89200.0170276882;76900.0922037733;82424.4657047049;85704.8821370812;87815.7163054638;88295.2562295231;85011.0047250455;87222.9513942424;84682.0364673565;"";"[M+Na]+ 131.07";"19";0.0568407899963252
"294";"M154T52";154.074389744837;154.065986813601;154.085258026565;52.1144995832443;6.39199991941452;74.818998374939;230;15;18;3;7;15;17;19;44907.1030981601;72941.0549138372;94896.0786013971;184926.907731142;40466.3767792573;217384.321043149;6625.66002711462;192045.931870606;12783.8595701125;58110.02343125;131679.016956624;145822.071019005;54649.8986049987;43110.2159145172;155882.842838775;97917.0048203855;50753.8188900376;36258.051306565;84033.6506967062;75632.2709919984;96966.0726881573;135033.726574787;112551.504215629;40885.5607003117;121289.264546859;20436.3103079407;60910.3780756506;40155.0100168264;172856.692229428;26231.5935051128;34038.3746502389;80500.1082236368;48619.0682793377;85048.3823401246;52391.6201996824;114881.612354559;29612.2297698588;152779.280623421;45339.5504619456;49211.3167128183;30093.3645076375;22024.2004882455;18736.5471001897;90947.5854041604;179334.731996465;79408.8308279922;21104.1928483706;118034.224487474;74671.3348331284;21079.7203642849;11652.5959968202;77852.6164392922;61749.5435792367;27264.035259454;109043.22951599;53818.948092932;95100.396742766;62369.8479366321;34215.673892989;53740.149145181;33614.8054538935;37324.4275668529;121082.046131013;80615.0233543875;14432.8506582333;86312.0978290584;108547.210284994;101091.129626249;110270.986409844;86090.7422400283;146807.216613218;19837.4929738871;33360.3102784327;29013.3147377728;20036.166037639;16173.6840784225;64723.0523931358;84806.621025608;47722.5892631893;53982.2153230871;114229.734130363;77097.2371466857;73900.872491149;77206.1854962287;76813.3874300781;81014.6429282452;109633.01002416;110762.016661149;82793.8008069426;82335.2465568209;81340.5087223916;82929.1236863949;81336.8857617461;74661.2684877211;97927.7008655414;"";"[M+H-C2H6]+ 183.12";"4";0.160198493386807
